行政区划代码|单位名称
5134340200|中所镇
5134340300|新民镇
5134340400|乃托镇
5134340500|普雄镇
5134340600|大瑞镇
5134340700|竹阿觉镇
5134340800|书古镇
5134340900|依洛地坝镇
5134341000|南箐镇
5134341100|新乡乡
5134341200|马拖乡
5134341300|丁山乡
5134341400|大花乡
5134341500|河东乡
5134341600|西山乡
5134341700|板桥乡
5134341800|瓦岩乡
5134341900|大屯乡
5134342000|保安藏族乡
5134342100|白果乡
5134342200|梅花乡
5134342300|拉普乡
5134342400|铁西乡
5134342500|尔觉乡
5134342600|四甘普乡
5134342700|贡莫乡
5134342800|拉白乡
5134342900|乐青地乡
5134343000|德吉乡
5134343100|尔赛乡
5134343200|保石乡
5134343300|五里箐乡
5134343400|瓦普莫乡
5134343500|申果乡
5134343600|瓦曲觉乡
5134343700|申普乡
5134343800|拉吉乡
5134350100|新市坝镇
5134350200|田坝镇
5134350300|海棠镇
5134350400|吉米镇
5134350500|斯觉镇
5134350600|普昌镇
5134350700|玉田镇
5134350800|新茶乡
5134350900|团结乡
5134351000|嘎日乡
5134351100|瀑布沟镇
5134351200|沙岱乡
5134351300|苏雄镇
5134360100|巴普镇
5134360200|觉洛乡
5134360300|井叶特西乡
5134360400|合姑洛乡
5134360500|巴古乡
5134360600|农作乡
5134360700|佐戈依达乡
5134360800|子威乡
5134360900|依洛拉达乡
5134361000|典补乡
5134361100|哈洛乡
5134361200|牛牛坝乡
5134361300|尔合乡
5134361400|竹库乡
5134361500|候古莫乡
5134361600|候播乃拖乡
5134361700|采红乡
5134361800|苏洛乡
5134361900|九口乡
5134362000|洛俄依甘乡
5134362100|拉木阿觉乡
5134362200|洛莫依达乡
5134362300|柳洪乡
5134362400|乐约乡
5134362500|尔其乡
5134362600|瓦古乡
5134362700|峨曲古乡
5134362800|炳途乡
5134362900|拖木乡
5134363000|尼哈乡
5134363100|龙门乡
5134363200|依果觉乡
5134363300|洒库乡
5134363400|瓦西乡
5134363500|树窝乡
5134363600|龙窝乡
5134370100|锦城镇
5134370200|西宁镇
5134370300|汶水镇
5134370400|黄琅镇
5134370500|金沙镇
5134370600|海湾乡
5134370700|杉树堡乡
5134370800|箐口乡
5134370900|帕哈乡
5134371000|永盛乡
5134371100|溪洛米乡
5134371200|顺河乡
5134371300|渡口乡
5134371400|回龙场乡
5134371500|马湖乡
5134371600|中田乡
5134371700|谷米乡
5134371800|柑子乡
5134371900|双河口乡
5134372000|罗山溪乡
5134372100|桂花乡
5134372200|烂坝子乡
5134372300|沙沱乡
5134372400|山棱岗乡
5134372500|长河乡
5134372600|谷堆乡
5134372700|八寨乡
5134372800|拉咪乡
5134372900|松树乡
5134373000|曲依乡
5134373100|千万贯乡
5134373200|五官乡
5134373300|上田坝乡
5134373400|大坪子乡
5134373500|簸箕梁子乡
5134373600|小沟乡
5134373700|莫红乡
5134373800|克觉乡
5134373900|坪头乡
5134374000|雷池乡
5134374100|巴姑乡
5134374200|咪姑乡
5134374300|一车乡
5134374400|斯古溪乡
5134374500|卡哈洛乡
5134374600|元宝山乡
5134374700|大岩洞乡
5134374800|岩脚乡
2101230200|胜利街道
2101230300|东关街道
2101230400|小城子镇
2101230500|张强镇
2101230600|方家屯镇
2101230700|郝官屯镇
2101230800|二牛所口镇
2101230900|北四家子乡
2101231000|两家子乡
2101231100|海洲窝堡乡
2101231200|沙金台蒙古族满族乡
2101231300|柳树屯蒙古族满族乡
2101231400|西关屯蒙古族满族乡
2101231500|东升满族蒙古族乡
2101239900|不详乡镇
2101240100|吉祥街道
2101240200|龙山街道
2101240300|大孤家子镇
2101240400|三面船镇
2101240500|秀水河子镇
2101240600|叶茂台镇
2101240700|登仕堡子镇
2101240800|柏家沟镇
2101240900|丁家房镇
2101241000|孟家镇
2101241100|十间房镇
2101241200|冯贝堡镇
2101241300|依牛堡子镇
2101241400|包家屯镇
2101241500|慈恩寺乡
2101241600|和平乡
2101241700|四家子蒙古族乡
2101241800|双台子乡
2101241900|卧牛石乡
2101249900|不详乡镇
2101810100|东城街道
2101810200|辽滨街道
2101810300|西城街道
2101810400|新柳街道
2101810500|东城街道
2101810600|大红旗镇
2101810700|梁山镇
2101810800|公主屯镇
2101810900|兴隆镇
2101811000|前当堡镇
2101811100|大民屯镇
2101811200|大柳屯镇
2101811300|兴隆堡镇
2101811400|胡台镇
2101811500|法哈牛镇
2101811600|柳河沟镇
2101811700|高台子镇
2101811800|罗家房镇
2101811900|三道岗子镇
2101812000|周坨子镇
2101812100|东蛇山子镇
2101812200|陶家屯镇
2101812300|张家屯镇
2101812400|金五台子镇
2101812500|新农村镇
2101812600|红旗乡
2101812700|卢家屯乡
2101812800|姚堡乡
2101812900|于家窝堡乡
2101819900|不详乡镇
2101999900|不详乡镇
2102020100|葵英街道
2102020200|葵英街道
2102020300|桃源街道
2102020400|老虎滩街道
2102020500|海军广场街道
2102020600|青泥洼桥街道
2102020700|人民路街道
2102020800|青泥洼桥街道
2102020900|人民路街道
2102029900|不详街道
2102030100|香炉礁街道
2102030200|日新街道
2102030300|人民路街道
2102030400|八一路街道
2102030500|白云街道
2102030600|人民广场街道
2102030700|日新街道
2102039900|不详街道
2102040100|西安路街道
2102040200|星海湾街道
2102040300|西安路街道
2102040400|春柳街道
2102040500|马栏街道
2102040600|南沙河口街道
2102040700|黑石礁街道
2102040800|李家街道
2102040900|星海湾街道
2102041000|西安路街道
2102049900|不详街道
2102110100|周水子街道
2102110200|甘井子街道
2102110300|南关岭街道
2102110400|泡崖街道
2102110500|中华路街道
2102110600|机场街道
2102110700|辛寨子街道
2102110800|红旗街道
2102110900|大连湾街道
2102111000|椒金山街道
2102111100|泉水街道
2102111200|中华路街道
2102111300|营城子街道
2102111400|革镇堡街道
2102119900|不详街道
2102120100|登峰街道
2102120200|得胜街道
2102120300|登峰街道
2102120400|水师营街道
2102120500|铁山街道
2102120600|双岛湾街道
2102120700|三涧堡街道
2102120800|长城街道
2102120900|龙头街道
2102121000|三涧堡街道
2102121100|江西街道
2102129900|不详乡镇
2102130100|拥政街道
2102130200|友谊街道
2102130300|光中街道
2102130400|光中街道
2102130500|站前街道
2102130600|先进街道
2102130700|华家街道
2102130800|登沙河街道
2102130900|杏树街道
2102131000|大魏家街道
2102131100|向应街道
2102131200|七顶山街道
2102131300|马桥子街道
2102131400|海青岛街道
2102131500|大孤山街道
2102131600|湾里街道
2102131700|董家沟街道
2102131800|金石滩街道
2102131900|得胜街道
2102132000|大李家街道
2102132100|三十里堡街道
2102132200|石河街道
2102132300|炮台街道
2102132400|复州湾街道
2102132500|保税区二十里堡街
2102132600|保税区亮甲店街道
2102132700|马桥子街道
2102139900|不详乡镇
2102140100|丰荣街道
2102140200|铁西街道
2102140300|太平街道
2102140400|太平街道
2102140500|大刘家街道
2102140600|杨树房街道
2102140700|皮口街道
2102140800|城子坦街道
2102140900|唐家房街道
2102141000|大谭街道
2102141100|莲山街道
2102141200|安波街道
2102141300|沙包街道
2102141400|星台街道
2102141500|乐甲街道
2102141600|墨盘街道
2102141700|同益街道
2102141800|双塔街道
2102141900|四平街道
2102149900|不详乡镇
2102150100|凌水街道
2102150200|龙王塘街道
2102159900|不详乡镇
2102240100|大长山岛镇
2102240200|獐子岛镇
2102240300|广鹿岛镇
2102240400|小长山岛镇
2102240500|海洋岛镇
2102249900|不详乡镇
2102810100|新华街道
2102810200|文兰街道
2102810300|岭东街道
2102810400|共济街道
2102810500|铁东街道
2102810600|祝华街道
2102810700|岗店街道
2102810800|九龙街道
2102810900|太阳街道
2102811000|复州城镇
2102811100|松树镇
2102811200|得利寺镇
2102811300|万家岭镇
2102811400|许屯镇
2102811500|永宁镇
2102811600|谢屯镇
2102811700|老虎屯镇
2102811800|红沿河镇
2102811900|李官镇
2102812000|仙浴湾镇
2102812100|瓦窝镇
2102812200|元台镇
2102812300|赵屯乡
2102812400|土城乡
2102812500|阎店乡
2102812600|西杨乡
2102812700|驼山乡
2102812800|三台满族乡
2102812900|泡崖乡
2102813000|杨家满族乡
2102813100|祝华工业园区
2102813200|西郊工业园区
2102819900|不详乡镇
2102830100|城关街道
2102830200|新华街道
2102830300|兴达街道
2102830400|昌盛街道
2102830500|青堆镇
2102830600|徐岭镇
2102830700|黑岛镇
2102830800|栗子房镇
2102830900|大营镇
2102831000|塔岭镇
2102831100|仙人洞镇
2102831200|蓉花山镇
2102831300|长岭镇
2102831400|荷花山镇
2102831500|城山镇
2102831600|光明山镇
2102831700|大郑镇
2102831800|王家镇
2102831900|吴炉镇
2102832000|明阳镇
2102832100|鞍子山乡
2102832200|太平岭满族乡
2102832300|步云山乡
2102832400|桂云花满族乡
2102832500|兰店乡
2102832600|石城乡
2102839900|不详乡镇
2102840100|长兴岛街道
2102840200|交流岛街道
2102849900|不详乡镇
2102999900|不详乡镇
2103020100|长甸街道
2103020200|解放街道
2103020300|山南街道
2103020400|园林街道
2103020500|园林街道
2103020600|站前街道
2103020700|站前街道
2103020800|和平街道
2103020900|和平街道
2103021000|长甸街道
2103021100|湖南街道
2103021200|湖南街道
2103021300|新兴街道
2103021400|旧堡街道
2103021500|大孤山街道
2103021600|大孤山街道
2103021700|玉佛山风景区管委会
2103029900|不详乡镇
2103030100|八家子街道
2103030200|繁荣街道
2103030300|八家子街道
2103030400|八家子街道
2103030500|共和街道
2103030600|永乐街道
2103030700|繁荣街道
2103030800|南华街道
2103030900|大陆街道
2103031000|繁荣街道
2103031200|永发街道
2103031300|达道湾街道
2103031400|宁远街道
2103039900|不详乡镇
2103040100|友好街道
2103040200|双山街道
2103040300|立山街道
2103040400|曙光街道
2103040500|灵山街道
2103040600|深沟寺街道
2103040800|沙河街道
2103040900|灵山街道
2103041000|千山街道
2103041100|齐大山街道
2103041200|千山街道
2103049900|不详乡镇
2103110100|汤岗子街道
2103110200|东鞍山街道
2103110300|东鞍山街道
2103110400|唐家房镇
2103110500|甘泉镇
2103110600|大屯镇
2103119900|不详乡镇
2103210100|八角台街道
2103210200|台东街道
2103210300|台东街道
2103210400|台东街道
2103210500|西佛镇
2103210600|新开河镇
2103210700|黄沙坨镇
2103210800|高力房镇
2103210900|桑林镇
2103211000|富家镇
2103211100|达牛镇
2103211200|韭菜台镇
2103211300|新台镇
2103211400|桓洞镇
2103211500|新华农场
2103211600|洪家农牧场
2103219900|不详乡镇
2103230100|阜昌街道
2103230300|雅河街道
2103230400|兴隆街道
2103230600|三家子镇
2103230700|石庙子镇
2103230800|黄花甸镇
2103230900|大营子镇
2103231000|苏子沟镇
2103231100|偏岭镇
2103231200|哈达碑镇
2103231300|新甸镇
2103231400|洋河镇
2103231500|杨家堡镇
2103231600|清凉山镇
2103231700|石灰窑镇
2103231800|前营镇
2103231900|龙潭镇
2103232000|牧牛镇
2103232100|药山镇
2103232200|大房身镇
2103232300|朝阳镇
2103232400|红旗营子乡
2103232500|岭沟乡
2103232600|哨子河乡
2103239900|不详乡镇
2103810100|海州街道
2103810200|兴海街道
2103810300|响堂街道
2103810400|东四街道
2103810600|温泉街道
2103810700|孤山镇
2103810800|岔沟镇
2103810900|接文镇
2103811000|析木镇
2103811100|马风镇
2103811200|牌楼镇
2103811300|八里镇
2103811400|毛祁镇
2103811500|英落镇
2103811600|感王镇
2103811700|西柳镇
2103811800|中小镇
2103811900|王石镇
2103812000|南台镇
2103812100|腾鳌镇
2103812200|耿庄镇
2103812300|牛庄镇
2103812400|西四镇
2103812500|望台镇
2103812600|温香镇
2103812700|高坨镇
2103819900|不详乡镇
2103999900|不详乡镇
2104020100|站前街道
2104020200|榆林街道
2104020300|福民街道
2104020400|新抚街道
2104020500|榆林街道
2104020600|永安台街道
2104020700|站前街道
2104021000|刘山街道
2104021100|千金乡
2104029900|不详乡镇
2104030100|东洲街道
2104030200|搭连街道
2104030300|龙凤街道
2104030400|新屯街道
2104030500|万新街道
2104030600|老虎台街道
2104030700|平山街道
2104030800|章党街道
2104030900|章党镇
2104031000|哈达镇
2104031100|碾盘乡
2104031200|兰山乡
2104039900|不详乡镇
2104040100|田屯街道
2104040200|工农街道
2104040300|建设街道
2104040400|和平街道
2104040500|光明街道
2104040600|朴屯街道
2104040700|演武街道
2104040800|五老屯街道
2104040900|古城子街道
2104041000|新民街道
2104041100|塔峪镇
2104049900|不详乡镇
2104110200|长春街道
2104110300|葛布街道
2104110400|将军堡街道
2104110500|新华街道
2104110600|抚顺城街道
2104110700|李石街道
2104110800|沈东经济区
2104110900|高湾经济区
2104111000|前甸镇
2104111100|河北乡
2104111200|会元乡
2104111300|拉古经济区
2104119900|不详乡镇
2104210100|石文镇
2104210200|后安镇
2104210300|救兵镇
2104210400|上马镇
2104210500|马圈子乡
2104210600|峡河乡
2104210700|海浪乡
2104210800|汤图满族乡
2104219900|不详乡镇
2104220100|新宾镇
2104220200|旺清门镇
2104220300|永陵镇
2104220400|平顶山镇
2104220500|大四平镇
2104220600|苇子峪镇
2104220700|木奇镇
2104220800|上夹河镇
2104220900|南杂木镇
2104221000|红升乡
2104221100|响水河子乡
2104221200|红庙子乡
2104221300|北四平乡
2104221400|榆树乡
2104221500|下夹河乡
2104229900|不详乡镇
2104230100|清原镇
2104230200|红透山镇
2104230300|北三家镇
2104230400|草市镇
2104230500|英额门镇
2104230600|南口前镇
2104230700|南山城镇
2104230800|湾甸子镇
2104230900|大孤家镇
2104231000|夏家堡镇
2104231100|土口子乡
2104231200|敖家堡乡
2104231300|大苏河乡
2104231400|枸乃甸乡
2104239900|不详乡镇
2104999900|不详乡镇
2105020100|南地街道
2105020200|站前街道
2105020300|平山街道
2105020400|东明街道
2105020500|崔东街道
2105020600|站前街道
2105020700|千金街道
2105020800|桥北街道
2105029900|不详乡镇
2105030100|河东街道
2105030200|河西街道
2105030300|彩屯街道
2105030600|东风街道
2105030700|火连寨街道
2105030800|石桥子办事处
2105030900|日月岛办事处
2105039900|不详乡镇
2105040200|北地街道
2105040300|高峪街道
2105040400|明山街道
2105040600|新明街道
2105040700|牛心台街道
2105040800|卧龙街道
2105040900|高台子街道
2105049900|不详乡镇
2105050100|南芬办事处
2105050400|思山岭街道
2105050500|下马塘街道
2105059900|不详乡镇
2105210100|观音阁街道
2105210200|小市镇
2105210300|草河掌镇
2105210400|草河城镇
2105210500|草河口镇
2105210600|连山关镇
2105210700|清河城镇
2105210800|田师傅镇
2105210900|南甸子镇
2105211000|碱厂镇
2105211100|高官镇
2105211200|东营坊乡
2105219900|不详乡镇
2105220100|桓仁镇
2105220200|普乐堡镇
2105220300|二棚甸子镇
2105220400|沙尖子镇
2105220500|五里甸子镇
2105220600|八里甸子镇
2105220700|华来镇
2105220800|古城镇
2105220900|雅河朝鲜族乡
2105221000|向阳乡
2105221100|黑沟乡
2105221200|北甸子乡
2105229900|不详乡镇
2105999900|不详乡镇
2106020200|七道街道
2106020400|九道街道
2106020500|广济街道
2106020600|兴东街道
2106020700|金山镇
2106029900|不详乡镇
2106030200|站前街道
2106030300|临江街道
2106030500|帽盔山街道
2106030600|纤维街道
2106030700|永昌街道
2106030800|花园街道
2106030900|江海街道
2106031100|浪头镇
2106031200|安民镇
2106031300|汤池镇
2106039900|不详乡镇
2106040100|鸭绿江街道
2106040300|珍珠街道
2106040400|太平湾街道
2106040500|同兴镇
2106040600|五龙背镇
2106040700|楼房镇
2106040800|九连城镇
2106040900|汤山城镇
2106049900|不详乡镇
2106240100|宽甸镇
2106240200|灌水镇
2106240300|硼海镇
2106240400|红石镇
2106240500|毛甸子镇
2106240600|长甸镇
2106240700|永甸镇
2106240800|太平哨镇
2106240900|青山沟镇
2106241000|牛毛坞镇
2106241100|大川头镇
2106241200|青椅山镇
2106241300|杨木川镇
2106241400|虎山镇
2106241500|振江镇
2106241600|步达远镇
2106241700|大西岔镇
2106241800|八河川镇
2106241900|双山子镇
2106242000|石湖沟乡
2106242100|下露河朝鲜族乡
2106242200|古楼子乡
2106249900|不详乡镇
2106810100|大东街道
2106810200|新兴街道
2106810300|新城街道
2106810400|孤山镇
2106810500|前阳镇
2106810600|长安镇
2106810700|十字街镇
2106810800|长山镇
2106810900|北井子镇
2106811000|椅圈镇
2106811100|黄土坎镇
2106811200|马家店镇
2106811300|龙王庙镇
2106811400|小甸子镇
2106811500|菩萨庙镇
2106811600|黑沟镇
2106811700|新农镇
2106811800|合隆满族乡
2106819900|不详乡镇
2106820100|凤凰城街道
2106820200|凤山街道
2106820300|草河街道
2106820400|宝山镇
2106820500|白旗镇
2106820600|沙里寨镇
2106820700|红旗镇
2106820800|蓝旗镇
2106820900|边门镇
2106821000|东汤镇
2106821100|石城镇
2106821200|大兴镇
2106821300|爱阳镇
2106821400|赛马镇
2106821500|弟兄山镇
2106821600|鸡冠山镇
2106821700|刘家河镇
2106821800|通远堡镇
2106821900|四门子镇
2106822000|青城子镇
2106822100|大堡蒙古族乡
2106829900|不详乡镇
2106999900|不详乡镇
2107020200|石油街道
2107020300|古城街道
2107020400|敬业街道
2107020500|保安街道
2107020900|士英街道
2107029900|不详乡镇
2107030200|石桥子街道
2107030300|龙江街道
2107030400|榴花街道
2107030800|康宁街道
2107030900|锦铁街道
2107031100|紫荆街道
2107039900|不详乡镇
2107090200|天桥街道
2107090300|杏山街道
2107090400|娘娘宫镇
2107099900|不详乡镇
2107110100|太和街道
2107110300|女儿河街道
2107110500|大薛街道
2107110600|新民街道
2107110700|营盘街道
2107110800|女儿河街道
2107111100|太和街道
2107119900|不详乡镇
2107260100|黑山街道
2107260200|大虎山街道
2107260300|芳山镇
2107260400|白厂门镇
2107260500|常兴镇
2107260600|姜屯镇
2107260700|励家镇
2107260800|绕阳河镇
2107260900|半拉门镇
2107261000|无梁殿镇
2107261100|胡家镇
2107261200|新立屯镇
2107261300|八道壕镇
2107261400|四家子镇
2107261500|新兴镇
2107261600|小东镇
2107261700|太和镇
2107261800|镇安镇
2107261900|英城子乡
2107262000|段家乡
2107262100|大兴乡
2107262200|薛屯乡
2107269900|不详乡镇
2107270100|义州街道
2107270200|城关街道
2107270300|刘龙台镇
2107270400|七里河镇
2107270500|大榆树堡镇
2107270600|稍户营子镇
2107270700|九道岭镇
2107270800|高台子镇
2107270900|瓦子峪镇
2107271000|头台镇
2107271100|张家堡镇
2107271200|前杨镇
2107271300|头道河镇
2107271400|留龙沟镇
2107271500|聚粮屯镇
2107271600|地藏寺满族乡
2107271700|大定堡满族乡
2101020100|浑河湾街道
2101020200|新华街道
2101020300|太原街街道
2101020400|北市场街道
2101020500|北市场街道
2101020600|南市场街道
2101020700|南市场街道
2101020800|马路湾街道
2101020900|马路湾街道
2101021000|南湖街道
2101021100|长白街道
2101021200|沈水湾街道
2101021300|浑河站西街道
2101029900|不详乡镇
2101030100|朱剪炉街道
2101030200|滨河街道
2101030300|万莲街道
2101030400|滨河街道
2101030500|风雨坛街道
2101030600|朱剪炉街道
2101030700|北站街道
2101030800|风雨坛街道
2101030900|五里河街道
2101031000|皇城街道
2101031100|马官桥街道
2101031200|南塔街道
2101031300|东陵街道
2101031400|泉园街道
2101031500|南塔街道
2101039900|不详乡镇
2101040100|大北街道
2101040200|万泉街道
2101040300|大北街道
2101040400|文官街道
2101040500|二台子街道
2101040600|东站街道
2101040700|长安街道
2101040800|东塔街道
2101040900|东塔街道
2101041000|津桥街道
2101041100|前进街道
2101041200|上园街道
2101041300|万泉街道
2101041400|上园街道
2101049900|不详乡镇
2101050100|明廉街道
2101050200|舍利塔街道
2101050300|黄河街道
2101050400|三台子街道
2101050500|新乐街道
2101050600|北塔街道
2101050700|明廉街道
2101050800|黄河街道
2101050900|华山街道
2101051000|华山街道
2101051100|北塔街道
2101051200|陵东街道
2101059900|不详乡镇
2101060100|昆明湖街道
2101060200|工人村街道
2101060300|七路街道
2101060400|启工街道
2101060500|艳粉街道
2101060600|保工街道
2101060700|兴顺街道
2101060800|笃工街道
2101060900|兴华街道
2101061000|贵和街道
2101061100|兴工街道
2101061200|霁虹街道
2101061300|凌空街道
2101061400|重工街道
2101061500|西三环街道
2101061600|翟家街道
2101061700|大青中朝友谊街道
2101061800|大潘街道
2101061900|高花街道
2101062000|彰驿站街道
2101062100|四方台镇管委会
2101062200|长滩镇管委会
2101062300|新民屯镇管委会
2101069900|不详乡镇
2101110100|解放街道
2101110200|民主街道
2101110300|临湖街道
2101110400|中兴街道
2101110500|解放街道
2101110600|八一红菱街道
2101110700|八一红菱街道
2101110800|林盛街道
2101110900|沙河街道
2101111000|十里河街道
2101111100|陈相街道
2101111200|姚千街道
2101111300|王纲街道
2101111400|永乐街道
2101111500|大沟街道
2101111600|白清街道
2101111700|佟沟街道
2101111800|八一红菱街道
2101119900|不详乡镇
2101120100|高坎街道
2101120200|满堂街道
2101120300|满堂街道
2101120400|桃仙街道
2101120500|深井子街道
2101120600|祝家街道
2101120700|白塔街道
2101120800|李相街道
2101120900|五三街道
2101121000|浑河站东街道
2101121100|东湖街道
2101121200|王滨街道
2101121300|李相街道
2101121400|汪家街道
2101121500|王滨街道
2101129900|不详乡镇
2101130100|新城子街道
2101130200|清水台街道
2101130300|道义街道
2101130400|辉山街道
2101130500|虎石台街道
2101130600|财落街道
2101130700|兴隆台街道
2101130800|清水台街道
2101130900|新城子街道
2101131000|黄家街道
2101131100|兴隆台街道
2101131200|财落街道
2101131300|马刚街道
2101131400|正良街道
2101139900|不详乡镇
2101140100|迎宾路街道
2101140200|陵西街道
2101140300|城东湖街道
2101140400|平罗街道
2101140500|马三家街道
2101140600|沙岭街道
2101140700|造化街道
2101140800|迎宾路街道
2101140900|北陵街道
2101141000|马三家街道
2101141100|南阳湖街道
2101141200|光辉街道
2101149900|不详乡镇
2101150100|蒲西街道
2101150200|蒲东街道
2101150300|茨榆坨街道
2101150400|城郊街道
2101150500|于家房镇
2101150600|朱家房镇
2101150700|冷子堡镇
2101150800|刘二堡镇
2101150900|满都户镇
2101151000|杨士岗镇
2101151100|肖寨门镇
2101151200|六间房镇
2101151300|养士堡镇
2101151400|潘家堡镇
2101151500|老大房镇
2101151600|大黑岗子镇
2101151700|牛心坨镇
2101159900|不详乡镇
2101230100|北三家子街道
2107271800|白庙子乡
2107279900|不详乡镇
2107810100|大凌河街道办事处
2107810200|金城街道办事处
2107810300|八千街道办事处
2107810500|石山镇
2107810600|余积镇
2107810700|双羊镇
2107810800|班吉塔镇
2107810900|沈家台镇
2107811000|三台子镇
2107811100|右卫镇
2107811200|阎家镇
2107811300|新庄子镇
2107811400|翠岩镇
2107811500|安屯镇
2107811600|大业镇
2107811700|白台子镇
2107811800|温滴楼镇
2107811900|建业镇
2107812000|板石沟乡
2107812100|谢屯乡
2107819900|不详乡镇
2107820100|北镇街道
2107820200|广宁街道
2107820300|富屯街道
2107820400|沟帮子街道
2107820500|高山子镇
2107820700|大市镇
2107820800|罗罗堡镇
2107820900|常兴店镇
2107821000|正安镇
2107821100|闾阳镇
2107821200|中安镇
2107821300|廖屯镇
2107821400|赵屯镇
2107821500|青堆子镇
2107821600|高山子镇
2107821700|吴家镇
2107821800|鲍家乡
2107821900|大屯乡
2107822000|柳家乡
2107822100|高山子镇
2107829900|不详乡镇
2107830100|凌南街道
2107830200|松山街道
2107830300|果树农场街道
2107999900|不详乡镇
2108020100|八田地街道
2108020200|建丰街道
2108020300|建设街道
2108020400|跃进街道
2108020600|东兴街道
2108020700|新建街道
2108029900|不详乡镇
2108030200|清华街道
2108030300|得胜街道
2108030400|五台子街道
2108030500|渔市街道
2108030700|滨海街道
2108039900|不详乡镇
2108040100|红海街道
2108040200|海星街道
2108040300|望海街道
2108040500|熊岳镇
2108040600|芦屯镇
2108040700|红旗镇
2108049900|不详乡镇
2108110100|老边街道
2108110300|路南镇
2108110400|柳树镇
2108110500|边城镇
2108119900|不详乡镇
2108810100|鼓楼街道
2108810200|西城街道
2108810300|东城街道
2108810400|太阳升街道
2108810500|团山街道
2108810600|西海街道
2108810700|九垅地街道
2108810800|归州街道
2108810900|高屯镇
2108811000|沙岗镇
2108811100|九寨镇
2108811200|万福镇
2108811300|卧龙泉镇
2108811400|青石岭镇
2108811500|暖泉镇
2108811600|榜式堡镇
2108811700|团甸镇
2108811800|双台镇
2108811900|杨运镇
2108812000|徐屯镇
2108812100|什字街镇
2108812200|矿洞沟镇
2108812300|陈屯镇
2108812400|梁屯镇
2108812500|小石棚乡
2108812600|果园乡
2108812700|二台乡
2108819900|不详乡镇
2108820100|镁都街道
2108820300|金桥街道
2108820400|钢都街道
2108820500|南楼街道
2108820600|水源镇
2108820700|沟沿镇
2108820800|石佛镇
2108820900|高坎镇
2108821000|旗口镇
2108821100|虎庄镇
2108821200|官屯镇
2108821300|博洛铺镇
2108821400|永安镇
2108821500|汤池镇
2108821600|建一镇
2108821700|黄土岭镇
2108821800|周家镇
2108829900|不详乡镇
2108999900|不详乡镇
2109020100|和平街道
2109020200|西山街道
2109020300|河北街道
2109020400|站前街道
2109020500|五龙街道
2109020600|平安西部街道
2109020700|韩家店镇
2109029900|不详乡镇
2109030100|新发屯街道
2109030200|街基街道
2109030300|长营子镇
2109039900|不详乡镇
2109040100|红树街道
2109040200|高德街道
2109040300|孙家湾街道
2109040400|水泉镇
2109049900|不详乡镇
2109050100|清河街道
2109050200|新北街道
2109050300|河西镇
2109050400|乌龙坝镇
2109059900|不详乡镇
2109110100|玉新街道
2109110200|玉丰街道
2109110300|玉龙街道
2109110400|四合镇
2109110600|六家子管委会
2109119900|不详乡镇
2109210100|城区街道
2109210200|阜新镇
2109210300|东梁镇
2109210400|佛寺镇
2109210500|伊吗图镇
2109210600|旧庙镇
2109210700|务欢池镇
2109210800|建设镇
2109210900|大巴镇
2109211000|十家子镇
2109211100|王府镇
2109211200|于寺镇
2109211300|富荣镇
2109211400|新民镇
2109211500|福兴地镇
2109211600|平安地镇
2109211700|沙拉镇
2109211800|大固本镇
2109211900|大五家子镇
2109212000|大板镇
2109212100|招束沟镇
2109212200|八家子镇
2109212300|扎兰营子镇
2109212400|塔营子镇
2109212500|红帽子镇
2109212600|蜘蛛山镇
2109212700|七家子镇
2109212800|紫都台镇
2109212900|化石戈镇
2109213000|哈达户稍镇
2109213100|老河土镇
2109213200|太平镇
2109213300|卧凤沟乡
2109213400|苍土乡
2109213500|国华乡
2109213600|泡子办事处
2109219900|不详乡镇
2109220100|彰武镇
2109220200|哈尔套镇
2109220300|章古台镇
2109220400|五峰镇
2109220500|冯家镇
2109220600|后新秋镇
2109220700|东六家子镇
2109220800|阿尔乡镇
2109220900|前福兴地镇
2109221000|双庙镇
2109221100|大四家子镇
2109221200|苇子沟镇
2109221300|兴隆山镇
2109221400|满堂红镇
2109221500|四合城镇
2109221600|大冷镇
2109221700|平安镇
2109221800|两家子镇
2109221900|兴隆堡镇
2109222000|四堡子镇
2109222100|西六家子镇
2109222200|大德镇
2109222300|二道河子蒙古族乡
2109222400|丰田乡
2109229900|不详乡镇
2109999900|不详乡镇
2110020800|武圣街道
2110020900|文圣街道
2110021000|南门街道
2110021100|襄平街道
2110029900|不详乡镇
2110030100|庆阳街道
2110030200|东京陵街道
2110030400|罗大台镇
2110030500|小屯镇
2110039900|不详乡镇
2110040100|工农街道
2110040400|长征街道
2110040600|曙光镇
2110040700|兰家镇
2110049900|不详乡镇
2110050100|苏家街道
2110050300|安平街道
2110050400|汤河镇
2110050500|安平乡
2110059900|不详乡镇
2110110200|铁西街道
2110110300|祁家镇
2110110400|王家镇
2110110500|沙岭镇
2110110600|东宁卫乡
2110119900|不详乡镇
2110210100|首山镇
2110210200|刘二堡镇
2110210300|小北河镇
2110210400|黄泥洼镇
2110210500|唐马寨镇
2110210600|穆家镇
2110210700|柳壕镇
2110210800|河栏镇
2110210900|隆昌镇
2110211000|八会镇
2110211100|寒岭镇
2110211200|兴隆镇
2110211300|下达河乡
2110211400|吉洞峪满族乡
2110211500|甜水满族乡
